id,title,year,rated,released,runtime,genre,director,writer,actors,plot,language,awards,poster,ratings,metascore,imdbrating,imdbvotes,imdbid,dvd,boxoffice,production,website
tt0045061,The Quiet Man,1952,Passed,1952-09-14,129,"Comedy, Drama, Romance",John Ford,"Frank S. Nugent (screenplay), Maurice Walsh (from the story by)","John Wayne, Maureen O'Hara, Barry Fitzgerald, Ward Bond","A retired American boxer returns to the village of his birth in Ireland, where he finds love.","English, Irish",Won 2 Oscars. Another 8 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,90.0,,7.8,329940,tt0045061,2001-02-20,,https://m.media-amazon.com/images/M/MV5BMWM1ZDhlM2MtNDNmMi00MDk4LTg5MjgtODE4ODk1MjYxOTIwXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX300.jpg,
tt0045810,Gentlemen Prefer Blondes,1953,Not Rated,1953-08-01,91,"Comedy, Musical, Romance",Howard Hawks,"Charles Lederer (screen play), Joseph Fields (based on the musical comedy by), Anita Loos (based on the musical comedy by)","Jane Russell, Marilyn Monroe, Charles Coburn, Elliott Reid","Showgirls Lorelei Lee and Dorothy Shaw travel to Paris, pursued by a private detective hired by the suspicious father of Lorelei's fiancé, as well as a rich, enamored old man and many other doting admirers.","English, French",1 nomination.,https://m.media-amazon.com/images/M/MV5BNTRhZDViOTYtOGY5OC00ODk4LWJkZWYtYjFkZWZkMzVmNjY2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,98.0,,7.2,293270,tt0045810,2001-05-29,,https://m.media-amazon.com/images/M/MV5BNTRhZDViOTYtOGY5OC00ODk4LWJkZWYtYjFkZWZkMzVmNjY2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,
tt0045891,How to Marry a Millionaire,1953,Not Rated,1953-11-20,95,"Comedy, Drama, Romance",Jean Negulesco,"Nunnally Johnson (screen play), Zoe Akins (plays), Dale Eunson (plays), Katherine Albert (plays)","Betty Grable, Marilyn Monroe, Lauren Bacall, David Wayne","Three women set out to find eligible millionaires to marry, but find true love in the process.","English, French, Latin, Arabic",Nominated for 1 Oscar. Another 2 nominations.,https://m.media-amazon.com/images/M/MV5BZTM0MGU1MjgtMDJiMy00N2RkLWFiZDMtMmY5MGE5MGRmNzEwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,84.0,,6.9,195030,tt0045891,2001-05-28,,https://m.media-amazon.com/images/M/MV5BZTM0MGU1MjgtMDJiMy00N2RkLWFiZDMtMmY5MGE5MGRmNzEwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,
tt0046250,Roman Holiday,1953,Not Rated,1953-09-02,118,"Comedy, Romance",William Wyler,"Ian McLellan Hunter (screenplay), John Dighton (screenplay), Dalton Trumbo (screenplay), Dalton Trumbo (story)","Gregory Peck, Audrey Hepburn, Eddie Albert, Hartley Power",A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,"English, Italian, German",Won 3 Oscars. Another 8 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,98.0,78,8.0,1213540,tt0046250,2002-11-26,,https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,
tt0047437,Sabrina,1954,Passed,1954-10-15,113,"Comedy, Drama, Romance",Billy Wilder,"Billy Wilder (written for the screen by), Samuel A. Taylor (written for the screen by), Ernest Lehman (written for the screen by), Samuel A. Taylor (from the play by)","Humphrey Bogart, Audrey Hepburn, William Holden, Walter Hampden","A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.","English, French",Won 1 Oscar. Another 5 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,92.0,72,7.7,555170,tt0047437,2001-04-10,,https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,
tt0048605,The Seven Year Itch,1955,Not Rated,1955-07-29,105,"Comedy, Romance",Billy Wilder,"Billy Wilder (screenplay), George Axelrod (screenplay), George Axelrod (based upon an original play: ""The Seven Year Itch"")","Marilyn Monroe, Tom Ewell, Evelyn Keyes, Sonny Tufts","When his family goes away for the summer, a hitherto faithful husband with an overactive imagination is tempted by a beautiful neighbor.",English,Won 1 Golden Globe. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyOTg0MjM1NV5BMl5BanBnXkFtZTgwODY1NzMxMTE@._V1_SX300.jpg,87.0,,7.1,318600,tt0048605,2001-05-28,,https://m.media-amazon.com/images/M/MV5BMTYyOTg0MjM1NV5BMl5BanBnXkFtZTgwODY1NzMxMTE@._V1_SX300.jpg,
tt0049314,High Society,1956,Not Rated,1956-07-17,111,"Comedy, Musical, Romance",Charles Walters,"John Patrick (screenplay), Philip Barry (play)","Bing Crosby, Grace Kelly, Frank Sinatra, Celeste Holm","A spoiled heiress must choose among three suitors: her jazz musician ex-husband, a stuffy businessman, and an undercover tabloid reporter.",English,Nominated for 2 Oscars. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BZjk2OGU5MmUtZDg5Yi00NmFhLWI5MjEtNTZlZTA2N2JmMDVkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,82.0,,7.0,130120,tt0049314,2003-04-22,,https://m.media-amazon.com/images/M/MV5BZjk2OGU5MmUtZDg5Yi00NmFhLWI5MjEtNTZlZTA2N2JmMDVkXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,
tt0050307,Desk Set,1957,Approved,1957-08-02,103,"Comedy, Romance",Walter Lang,"Phoebe Ephron (screenplay), Henry Ephron (screenplay), William Marchant (based on the play written by)","Spencer Tracy, Katharine Hepburn, Gig Young, Joan Blondell",Two extremely strong personalities clash over the computerization of a television network's research department.,English,,https://m.media-amazon.com/images/M/MV5BOTEzNWE4Y2YtMmJiNy00ZTBhLTlhMzItNDhmMTFiOGQxMjZjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,100.0,,7.3,73220,tt0050307,2004-05-04,,https://m.media-amazon.com/images/M/MV5BOTEzNWE4Y2YtMmJiNy00ZTBhLTlhMzItNDhmMTFiOGQxMjZjXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,
tt0050658,Love in the Afternoon,1957,Not Rated,1957-06-30,130,"Comedy, Crime, Drama, Romance",Billy Wilder,"Billy Wilder (screenplay), I.A.L. Diamond (screenplay), Claude Anet (novel)","Gary Cooper, Audrey Hepburn, Maurice Chevalier, John McGiver",A middle-aged playboy becomes fascinated by the daughter of a private detective who has been hired to entrap him with the wife of a client.,"English, French",Nominated for 3 Golden Globes. Another 3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDgxMTM4OWQtNjJmMS00YTgwLWI0NjItMWRmMDIwMzQzYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,88.0,,7.2,128570,tt0050658,2002-01-08,,https://m.media-amazon.com/images/M/MV5BZDgxMTM4OWQtNjJmMS00YTgwLWI0NjItMWRmMDIwMzQzYTMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg,
tt0050738,My Man Godfrey,1957,UNRATED,1957-12-09,92,Comedy,Henry Koster,"Eric Hatch (novel), Peter Berneis, William Bowers, Everett Freeman","June Allyson, David Niven, Jessie Royce Landis, Robert Keith","The eccentric Bullock household again need a new butler. Daughter Irene encounters bedraggled Godfrey Godfrey at the docks and, fancying him and noticing his obviously good manners, gets ...",English,,https://m.media-amazon.com/images/M/MV5BNmZiNTQzMTYtZWZkMS00YWQwLWI0MTYtM2E2NTJjNTMxNGQ4XkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SX300.jpg,,,6.3,6510,tt0050738,1998-09-17,,https://m.media-amazon.com/images/M/MV5BNmZiNTQzMTYtZWZkMS00YWQwLWI0MTYtM2E2NTJjNTMxNGQ4XkEyXkFqcGdeQXVyNTk1MTk0MDI@._V1_SX300.jpg,
tt0051745,Houseboat,1958,Unrated,1958-11-19,110,"Comedy, Drama, Family, Romance",Melville Shavelson,"Melville Shavelson, Jack Rose","Cary Grant, Sophia Loren, Martha Hyer, Harry Guardino","A widower, his three young children, and a bombshell nanny get to know each other better when circumstances have them living together aboard a badly neglected houseboat.","English, Italian",Nominated for 2 Oscars. Another 3 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BNGZmZmYyZDUtZTIwYy00NTI2LWJiNjctYzU4ZmU2Njk1Zjc4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,64.0,,6.6,71480,tt0051745,2002-11-05,,https://m.media-amazon.com/images/M/MV5BNGZmZmYyZDUtZTIwYy00NTI2LWJiNjctYzU4ZmU2Njk1Zjc4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,
tt0053172,Pillow Talk,1959,Passed,1959-10-07,102,"Comedy, Romance",Michael Gordon,"Stanley Shapiro (screenplay), Maurice Richlin (screenplay), Russell Rouse (story), Clarence Greene (story)","Rock Hudson, Doris Day, Tony Randall, Thelma Ritter","A man and a woman who share a party line cannot stand each other, but he has fun romancing her with his voice disguised.","English, French",Won 1 Oscar. Another 6 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5NDg1NzU1OV5BMl5BanBnXkFtZTgwMDQyODgxMTE@._V1_SX300.jpg,93.0,,7.4,146990,tt0053172,1999-04-13,,https://m.media-amazon.com/images/M/MV5BMTQ5NDg1NzU1OV5BMl5BanBnXkFtZTgwMDQyODgxMTE@._V1_SX300.jpg,
tt0053291,Some Like It Hot,1959,Not Rated,1959-03-19,121,"Comedy, Music, Romance",Billy Wilder,"Billy Wilder (screenplay), I.A.L. Diamond (screenplay), Robert Thoeren (suggested by a story by), Michael Logan (suggested by a story by)","Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft","When two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",English,Won 1 Oscar. Another 14 wins & 15 nominations.,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,95.0,98,8.2,2308410,tt0053291,2001-05-22,,https://m.media-amazon.com/images/M/MV5BNzAyOGIxYjAtMGY2NC00ZTgyLWIwMWEtYzY0OWQ4NDFjOTc5XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,
tt0053604,The Apartment,1960,Not Rated,1960-09-16,125,"Comedy, Drama, Romance",Billy Wilder,"Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston","A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.",English,Won 5 Oscars. Another 19 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,93.0,94,8.3,1528090,tt0053604,2001-06-19,,https://m.media-amazon.com/images/M/MV5BNzkwODFjNzItMmMwNi00MTU5LWE2MzktM2M4ZDczZGM1MmViXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_SX300.jpg,
tt0054698,Breakfast at Tiffany's,1961,Not Rated,1961-10-06,115,"Comedy, Drama, Romance",Blake Edwards,"Truman Capote (based on the novel by), George Axelrod (screenplay)","Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen","A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.","English, Portuguese, French, Japanese",Won 2 Oscars. Another 10 wins & 13 nominations.,https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,88.0,76,7.7,1564460,tt0054698,1999-09-21,,https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,
tt0056575,That Touch of Mink,1962,Approved,1962-06-14,99,"Comedy, Romance",Delbert Mann,"Stanley Shapiro, Nate Monaster","Cary Grant, Doris Day, Gig Young, Audrey Meadows","A rich businessman and a young woman are attracted to each other, but he only wants an affair while she wants to save herself for marriage.",English,Nominated for 3 Oscars. Another 6 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4NDIwODI4NF5BMl5BanBnXkFtZTgwMDQ2NjQzMTE@._V1_SX300.jpg,78.0,,6.7,81360,tt0056575,2001-09-18,,https://m.media-amazon.com/images/M/MV5BMjI4NDIwODI4NF5BMl5BanBnXkFtZTgwMDQ2NjQzMTE@._V1_SX300.jpg,
tt0057187,Irma la Douce,1963,Not Rated,1963-08-08,147,"Comedy, Romance",Billy Wilder,"Alexandre Breffort (play), Billy Wilder, I.A.L. Diamond","Jack Lemmon, Shirley MacLaine, Lou Jacobi, Bruce Yarnell","In Paris, a former policeman falls in love with a prostitute, and tries to get her out of that life by paying for all of her time.",English,Won 1 Oscar. Another 5 wins & 7 nominations.,https://m.media-amazon.com/images/M/MV5BMDI2Njc0N2MtM2QxZi00MmQwLWFmZjEtODg0YTA0MGUyZTJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,75.0,,7.4,159000,tt0057187,2001-09-18,,https://m.media-amazon.com/images/M/MV5BMDI2Njc0N2MtM2QxZi00MmQwLWFmZjEtODg0YTA0MGUyZTJhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg,
tt0061385,Barefoot in the Park,1967,G,1967-05-25,106,"Comedy, Romance",Gene Saks,"Neil Simon (play), Neil Simon (screenplay)","Robert Redford, Jane Fonda, Charles Boyer, Mildred Natwick","Paul, a conservative young lawyer, marries the vivacious Corie. Their highly passionate relationship descends into comical discord in a five-flight New York City walk-up apartment.",English,Nominated for 1 Oscar. Another 6 nominations.,https://m.media-amazon.com/images/M/MV5BNjJiNzhkNGYtNDRhNi00NjNjLWJmZGEtOTQ1ZDM2NDM0ODgzXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,84.0,55,7.0,151010,tt0061385,1999-09-21,,https://m.media-amazon.com/images/M/MV5BNjJiNzhkNGYtNDRhNi00NjNjLWJmZGEtOTQ1ZDM2NDM0ODgzXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,
tt0061722,The Graduate,1967,PG,1967-12-21,106,"Comedy, Drama, Romance",Mike Nichols,"Calder Willingham (screenplay), Buck Henry (screenplay), Charles Webb (based on the novel by)","Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels",A disillusioned college graduate finds himself torn between his older lover and her daughter.,English,Won 1 Oscar. Another 20 wins & 20 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX300.jpg,86.0,83,8.0,2452070,tt0061722,2001-06-19,,https://m.media-amazon.com/images/M/MV5BMTQ0ODc4MDk4Nl5BMl5BanBnXkFtZTcwMTEzNzgzNA@@._V1_SX300.jpg,
tt0063661,Sweet November,1968,Approved,1968-02-08,114,"Comedy, Drama, Romance",Robert Ellis Miller,Herman Raucher,"Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning","A woman lures emotionally crippled men into affairs, then helps them repair their lives.",English,,https://m.media-amazon.com/images/M/MV5BM2QxMmVhMWYtYzk1Ni00NzM0LTgxZjItYzk3MjI3NzYzOTMzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_SX300.jpg,,,6.9,9210,tt0063661,2001-01-09,,https://m.media-amazon.com/images/M/MV5BM2QxMmVhMWYtYzk1Ni00NzM0LTgxZjItYzk3MjI3NzYzOTMzXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_SX300.jpg,
tt0064782,Paint Your Wagon,1969,PG-13,1969-10-15,164,"Comedy, Drama, Musical, Romance, Western",Joshua Logan,"Alan Jay Lerner (book), Alan Jay Lerner (screenplay), Paddy Chayefsky (adaptation)","Lee Marvin, Clint Eastwood, Jean Seberg, Harve Presnell",Two unlikely prospector partners share the same wife in a California gold rush mining town.,English,Nominated for 1 Oscar. Another 1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,27.0,50,6.6,116330,tt0064782,2001-07-24,,https://m.media-amazon.com/images/M/MV5BMzU4M2YwMjItZThhYi00NDA5LTljYmUtOGNkNjIxYjdiYjBlXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,
tt0066195,The Owl and the Pussycat,1970,R,1970-11-03,95,Comedy,Herbert Ross,"Bill Manhoff (play), Buck Henry (screenplay)","Barbra Streisand, George Segal, Robert Klein, Allen Garfield","A stuffy author enters into an explosive relationship with his neighbor, a foul-mouthed, freewheeling prostitute.",English,Nominated for 1 Golden Globe. Another 3 nominations.,https://m.media-amazon.com/images/M/MV5BZmZiNGEzZmItZWZkZS00NTViLWFhODYtNmJhNWRhYTcxYmIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,80.0,,6.7,29080,tt0066195,2001-11-27,,https://m.media-amazon.com/images/M/MV5BZmZiNGEzZmItZWZkZS00NTViLWFhODYtNmJhNWRhYTcxYmIzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg,
tt0067185,Harold and Maude,1971,PG,1971-12-20,91,"Comedy, Drama, Romance",Hal Ashby,Colin Higgins,"Ruth Gordon, Bud Cort, Vivian Pickles, Cyril Cusack","Young, rich, and obsessed with death, Harold finds himself changed forever when he meets lively septuagenarian Maude at a funeral.",English,Nominated for 2 Golden Globes. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,84.0,62,7.9,674940,tt0067185,2000-06-27,,https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg,
tt0069097,"Play It Again, Sam",1972,PG,1972-05-05,85,"Comedy, Romance",Herbert Ross,"Woody Allen (based on the play by), Woody Allen (screenplay)","Woody Allen, Diane Keaton, Tony Roberts, Jerry Lacy","A neurotic film critic obsessed with the movie Casablanca (1942) attempts to get over his wife leaving him by dating again with the help of a married couple and his illusory idol, Humphrey Bogart.","English, Italian",2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BZTI2ODBiNmQtY2RmZC00Yzg3LWI4MWYtMjE4OTA0NWRmZjY0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,97.0,77,7.6,236790,tt0069097,2001-10-23,,https://m.media-amazon.com/images/M/MV5BZTI2ODBiNmQtY2RmZC00Yzg3LWI4MWYtMjE4OTA0NWRmZjY0XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_SX300.jpg,
tt0069808,Blume in Love,1973,R,1974-02-15,115,"Comedy, Drama, Romance",Paul Mazursky,Paul Mazursky,"George Segal, Susan Anspach, Kris Kristofferson, Marsha Mason","Lawyer Stephen Blume, specialized in divorces, lives a paradoxical situation when, having his own marriage break up, is still in love with his ex-wife.",English,1 nomination.,https://ia.media-imdb.com/images/M/MV5BYzg1NmMwOGItNDQ4NS00OTBkLThkMTEtYmZlZGRhYTM0MmZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,100.0,,6.5,7270,tt0069808,2007-02-06,,https://ia.media-imdb.com/images/M/MV5BYzg1NmMwOGItNDQ4NS00OTBkLThkMTEtYmZlZGRhYTM0MmZjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,
tt0075686,Annie Hall,1977,PG,1977-04-20,93,"Comedy, Romance",Woody Allen,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, Tony Roberts, Carol Kane",Neurotic New York comedian Alvy Singer falls in love with the ditzy Annie Hall.,"English, German",Won 4 Oscars. Another 26 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,97.0,92,8.0,2430720,tt0075686,1998-04-28,,https://m.media-amazon.com/images/M/MV5BZDg1OGQ4YzgtM2Y2NS00NjA3LWFjYTctMDRlMDI3NWE1OTUyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,
tt0079522,Manhattan,1979,R,1979-04-25,96,"Comedy, Drama, Romance",Woody Allen,"Woody Allen, Marshall Brickman","Woody Allen, Diane Keaton, Michael Murphy, Mariel Hemingway",The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,English,Nominated for 2 Oscars. Another 15 wins & 22 nominations.,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,95.0,83,7.9,1260220,tt0079522,2000-07-04,,https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,
tt0082031,Arthur,1981,PG,1981-07-17,97,"Comedy, Romance",Steve Gordon,Steve Gordon,"Dudley Moore, Liza Minnelli, John Gielgud, Geraldine Fitzgerald","Arthur spends his time with booze and whores. His dad has a wife lined up for him that he keeps rejecting - until it's her or being cut off from $750,000,000. Then he goes shopping where he falls in love with a shoplifter.",English,Won 2 Oscars. Another 9 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BZjc4NGYwYmQtZDgyYi00OTQ1LWJmOTgtNWEwNmY1NjczMzVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,88.0,69,6.9,246770,tt0082031,1997-08-27,,https://m.media-amazon.com/images/M/MV5BZjc4NGYwYmQtZDgyYi00OTQ1LWJmOTgtNWEwNmY1NjczMzVhXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_SX300.jpg,
tt0084805,Tootsie,1982,PG,1982-12-17,116,"Comedy, Drama, Romance",Sydney Pollack,"Larry Gelbart (screenplay), Murray Schisgal (screenplay), Don McGuire (story), Larry Gelbart (story)","Dustin Hoffman, Jessica Lange, Teri Garr, Dabney Coleman","Michael Dorsey, an unsuccessful actor, disguises himself as a woman in order to get a role on a trashy hospital soap.",English,Won 1 Oscar. Another 24 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BMTY4MGJjMTktNGM4Ni00ODliLWJlYjQtNjc4NmY2NjQ3NzEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,90.0,88,7.4,922710,tt0084805,2001-05-29,,https://m.media-amazon.com/images/M/MV5BMTY4MGJjMTktNGM4Ni00ODliLWJlYjQtNjc4NmY2NjQ3NzEzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,
tt0088011,Romancing the Stone,1984,PG,1984-03-30,106,"Action, Adventure, Comedy, Romance",Robert Zemeckis,Diane Thomas,"Michael Douglas, Kathleen Turner, Danny DeVito, Zack Norman","A mousy romance novelist sets off for Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure hunting for treasure with a mercenary rogue.","English, Spanish, French",Nominated for 1 Oscar. Another 8 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMDAwNjljMzEtMTc3Yy00NDg2LThjNDAtNjc0NGYyYjM2M2I1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,84.0,63,6.9,785530,tt0088011,2001-08-14,,https://m.media-amazon.com/images/M/MV5BMDAwNjljMzEtMTc3Yy00NDg2LThjNDAtNjc0NGYyYjM2M2I1XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,
